material_id,target,filename,spacegroup_num,crystal_system_int,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,density,vpa,packing fraction,a,b,c,alpha,beta,gamma,natoms
qmof-85a47a8,5.940507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-630c138,4.998518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9d1bb2b,3.888748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-334586a,3.172952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-94200c0,4.23603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e8e4106,3.3533030000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f0f7453,3.418241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b125dd6,5.167057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-89eb540,4.173332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-11b15c6,4.732903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-48ecb3b,4.686457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-79e46ad,4.542417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ec81e8a,3.627452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ab89669,2.149436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d1f791b,4.667246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1773abb,4.517402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fcbd00c,4.336187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8ae539d,4.043259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6efe8f8,4.102612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-462a448,5.383301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-81022c0,3.913508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-176cc4f,3.911572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-12dfe13,5.91329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-352b9b5,5.761381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e4ea248,3.211686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b14702d,2.9163910000000004,qmof-b14702d.cif,12.0,2.0,0.3333333333333333,9.0,0.2215188063210501,1.5353992311851783,0.7466725002948034,1.095388679122915,1.095388508465311,0.3116742687481534,0.2267437634407811,0.8690075998780503,1.4571565196490412,0.4009301379768409,117.71878240389655,20.96489497790224,16.296296296296298,2.903571425558465,2.1803617353760583,12.285265591520927,0.7386666666666666,7.0438643,7.25942597,7.25944247,91.00400985,108.32824745,108.32613607,27.0
qmof-6dd9a5a,4.202025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a740fb7,3.823131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1817e88,3.572324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ef85522,3.049281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e21e341,4.498902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cbce3c5,3.770208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bf96a9f,4.1001970000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-975d128,4.616820000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1548d62,4.967944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-42b2d04,3.034446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8e6a68f,3.922716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1d20a91,2.01264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-517abf2,2.20189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a61cced,3.926082,qmof-a61cced.cif,5.0,2.0,0.5,38.0,0.2061759894795015,1.6466074138797449,0.6979810375293789,1.1624202347837789,1.162420107157872,0.2826816045327352,0.2059828283213627,0.7585202023351597,1.3936875257893409,0.3773525766730242,113.3766586968083,20.976737508517463,16.68421052631579,3.64983967317596,1.6449548615167162,11.107725803044008,0.682637628554144,7.1360287200000005,9.245433999999998,14.35306655,80.89984035,75.60689815000002,67.31028948,76.0
qmof-e169936,3.710415,qmof-e169936.cif,2.0,1.0,0.5,22.0,0.179279337163662,1.4355897007388685,0.7064596639131071,0.9882541294971618,0.988253483654761,0.2606677865958163,0.1664403928662252,0.855932142121815,1.4056737712569964,0.3190000708593905,121.333188504929,15.726124542308993,15.818181818181818,3.3389759404012653,2.142074951492349,10.307948993746564,0.7764705882352941,7.41609436,8.14897995,8.23415495,106.36512943,105.33096268,94.89383843999998,44.0
qmof-cff9a36,3.883145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-aff572c,4.597655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c970470,4.6755960000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3470a15,4.3251990000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-07fb9bf,2.756823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8cc38c9,4.878606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-be09118,3.4971110000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5a93d85,2.567305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-89c9846,3.865536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-74c5a19,3.059318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-aa662d6,3.30069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9eec513,3.5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-863f3a9,3.601711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e521165,3.832039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4d20956,3.735721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1b6c849,2.774057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-36f1dad,4.030526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7e3ab62,4.05325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ff1391f,4.479621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-859b831,4.715071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cc44e12,3.838546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-485839c,4.658955000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2063f6c,4.803677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-64aeaba,2.987508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c31564c,2.559323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2622a28,2.7300210000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-746e866,4.631244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c8f0292,3.494605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4a2dcce,4.140245999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-60b56bd,4.261931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4ffb71f,4.027382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ed3b382,4.009763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c9bcdde,4.209017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2d7d1e7,3.611742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e14a6bb,4.402449,qmof-e14a6bb.cif,2.0,1.0,0.5084745762711864,30.0,0.2695300675744606,1.6481625875373378,0.659914390882098,1.2432806326268795,1.2432682639934187,0.3653727592085411,0.2743912041914215,0.7929578149928321,1.4984439692791107,0.4799143903742434,111.48306642743653,27.880288999547087,15.627118644067796,3.71391476534245,3.181344979041558,11.822455088626308,0.7213309566250743,8.667261640000001,8.41038552,10.54196716,68.08007843,79.60809491,91.49401718999998,59.0
qmof-bfc5248,2.35319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d3b0421,3.685771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2596182,3.458119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c430d7c,3.110726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2ab1c90,5.190598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-18059b1,5.486447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8e85940,2.959365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-054541d,2.771239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-90710c8,3.014549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8de943d,3.175372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fbdfba6,5.091182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d8e2d5a,4.240489999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4ec3895,3.775263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8af7565,2.01632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4720334,3.713955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f5690c7,2.694597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a0884cd,4.495948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4fc4a40,2.738221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e64b388,4.144128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ce36f66,2.387369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a730e22,3.20929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-01f8adf,6.421372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e39683b,3.10131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a54ae56,4.379956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a2d4eaa,4.235593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-13f45fd,4.527485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-14a67d5,3.814703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-04459f0,2.384648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-40c1e03,3.281465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c91080d,4.712024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1547f0e,1.861861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8e3bc8d,3.383656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-29823dd,6.397740000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0644d90,3.85706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7082d23,3.891581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9a970ac,3.240135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-eebdff7,4.219111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3d12eb1,4.932366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-10c5d89,3.972121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-52cac05,1.949382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2ab39f5,3.748206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5c584aa,5.251932999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-35c8474,3.377037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0ca5226,6.415070999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-673bd4c,3.599204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1fe6988,3.738464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7cde1ad,3.701869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f78137f,4.415966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ce19bbe,4.227989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-732dc1a,4.369629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c6a63af,4.405509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-68f7719,4.416965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0a0718a,4.407102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c2c7421,3.595732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1cfa94a,0.5636300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-73c6324,2.469244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-26fc218,6.12608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-88c0dcd,4.162450000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7b3f604,3.923334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ad06ef4,3.60475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0cfad40,3.4149890000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c7fd3ba,3.970793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a457b47,1.3454199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cffa37f,4.488487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-14d9a90,2.73195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d346410,2.613933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1fd65b5,1.808821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-22e7468,5.149574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8cd9d78,3.501177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-379302a,2.151246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cdca546,6.674676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5c1675f,4.527528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e9595ba,3.228717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d08ab23,4.567365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0054a8a,2.361386,qmof-0054a8a.cif,2.0,1.0,0.5,64.0,0.182576799958558,1.738756179243296,0.7023446533523934,1.5049582103809505,1.5049581817211144,0.3736034712753686,0.2581736506490566,0.7728396505303984,1.4520855594376796,0.3612704202021142,115.40971602232096,8.229303137696595,15.34375,4.681141520772471,2.038316891846468,14.93491440391261,0.6651744719926538,10.810889830000002,11.67163982,16.1584,104.59618652000002,95.90218029,101.0691047,128.0
qmof-986eab9,3.439069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3dea6dd,6.145283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6fbe47e,3.375512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4a650ba,2.753818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f2fac68,4.945929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0122bb1,1.235693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0412385,5.120405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-361fd6f,1.05983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5ad197c,4.110056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-290d012,4.013332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8e117f6,4.396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3c5b84b,3.583374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c5d75d5,5.108327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cea07ef,3.105738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bdea962,3.72083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6bf5ba1,4.575747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b7dbb38,3.3011890000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7945a6b,3.951817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9dedbbd,4.118589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cd5c084,4.3707530000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b806efd,2.536209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-80dcc70,3.622839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6bc1eda,4.838253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d51d399,4.1176200000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-44fe25a,3.170096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a19fb5f,4.290503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d8c5293,4.236618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-247e926,4.15355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-76212a0,6.724994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b3649d4,2.638401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-402926d,3.076719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1dca0c6,2.517969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-11afcfb,4.882697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-149aeaf,5.025655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-97e4a61,3.772739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e2d7d1f,3.710225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8030fac,3.454629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-531406b,4.250039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e7b6156,2.065744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4c83c49,4.383438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-390913b,4.225586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-62e8561,4.891316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e2b0729,1.731027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6abc890,5.05309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-04b3678,3.690242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7ffb302,2.755647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-324fde1,3.4997230000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d43a3be,2.994418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cb52709,5.500831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d117cca,3.645964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1c91623,3.573676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b2fc53f,4.786841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4df225e,4.654507000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d35f64f,3.820694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d80e631,3.4260810000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8535569,5.013008,qmof-8535569.cif,19.0,3.0,0.25,36.0,0.21387535136367,1.877147412708522,0.8376274628762488,1.1750605292321676,1.1750604626849523,0.2002242135474879,0.2314428673026534,0.7692359270499916,1.305247072663896,0.3907166646385765,109.92992695530788,14.697883118714598,15.22222222222222,3.697680287176386,1.6399786476892178,10.239237153448832,0.6887626262626262,8.80774126,10.56776025,15.841,90.0,90.0,90.0,144.0
qmof-64935e1,4.855115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-485c8c2,5.309388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7f3a923,5.308399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-dee0a1f,5.312017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5517ab7,5.300229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-254f0bb,3.085016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ba5b808,4.084263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-81a163c,3.963162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-17cd56b,4.091592,qmof-17cd56b.cif,2.0,1.0,0.5,26.0,0.2338253908416724,1.7730390451064677,0.7369785560280749,1.3602846504725568,1.3602845113135582,0.3417487758636121,0.2689939690177945,0.8343980865794286,1.476415684370863,0.4584521480469126,112.6018075190482,13.125740547751386,15.923076923076923,3.6260073075054384,2.245828044593782,11.23720776420281,0.7625,5.54354264,9.835842819999998,11.18505999,93.57299463,96.08665157,104.59883728000004,52.0
qmof-8d254b7,3.454836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-480dd0a,2.584449,qmof-480dd0a.cif,15.0,2.0,0.2567567567567567,19.0,0.2120738841066821,1.5863468948401471,0.7569255892102964,1.1060751311792447,1.1060747850388453,0.3034264306093843,0.223150335245988,0.7740643712849834,1.4393445188038725,0.3899022053296523,114.32968190830589,17.646173729097082,16.0,3.4874291623145783,1.7192974947477582,11.018788373549707,0.7463137996219282,7.400622629999999,11.26458185,11.26347256,60.42177321,87.28934233,87.2912164,74.0
qmof-1ebd4e7,3.910324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d8112f8,2.943699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b069377,4.559216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-948ab1b,3.588718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ec95ddc,4.665519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-59216ed,4.78207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ba111bf,4.952768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c2973f6,4.021742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-97ae29f,6.668669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8d0f063,4.390294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ea2e5ae,4.231733,qmof-ea2e5ae.cif,14.0,2.0,0.25,37.0,0.2400731876044866,1.805685450506213,0.7985400771237303,1.1341715183669123,1.134171518366911,0.2550759325806134,0.2706460794794487,0.785550269019072,1.3688531251246894,0.4312629368308434,109.93583021314116,23.784255539548056,15.297297297297296,3.6750794428983866,2.382694034946592,9.668005733858136,0.746984126984127,10.47445289,11.57410257,12.2553,90.0,105.6205884,90.0,148.0
qmof-6ecd9da,4.844705,qmof-6ecd9da.cif,9.0,2.0,0.5,63.0,0.1663013977065262,1.4643796416023047,0.7754987565132011,0.9335628941644436,0.9335626089347786,0.250315555421766,0.1772339366127433,0.7967714337823079,1.3992430733839316,0.3173643507573921,117.34522294129692,6.26692959641234,16.38095238095238,3.923589915259908,1.7414254984876985,11.604624882317308,0.6684461023925907,11.44388713,12.731251130000002,12.7317,111.45079137,107.38909717,107.45849525,126.0
qmof-7e8fa91,3.724256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-db0876a,3.725102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8aecaef,2.012266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-150730f,4.772762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cbb7574,3.80596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b1e3539,3.68532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-788acd1,5.201715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6b7c621,5.175941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-59b5fa6,3.538154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1f0ad0a,3.4269730000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-22e67b2,3.621357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a56ab4f,3.759733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c2378eb,3.805884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-90b97bc,3.290579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7bca5df,5.024712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b57a861,3.117756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-47eb3b5,2.756534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-85b5866,3.008325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bb340c4,4.630304000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5d60111,3.795898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f3b9a1a,5.644904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-705ad5b,4.500132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-769821d,4.441635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2e370d9,3.544639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1937b4e,3.544219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f7c5ef4,3.225332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b8741a5,4.412571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8121bd5,4.526631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c8783dd,3.079142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5b523bb,3.087367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1a6c50b,3.652915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-19b5170,3.668117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5f0dd01,3.673551,qmof-5f0dd01.cif,2.0,1.0,0.5,52.0,0.1768997986340662,1.5037653176156176,0.7540383088907193,0.8979646870530136,0.8979645954019313,0.2487379436044272,0.2014433996812075,0.7962569716433227,1.350428270989309,0.3003893665317097,122.43303349458328,18.9287683448237,15.23076923076923,4.692938166975274,1.328633132222507,13.55737098339287,0.5568157950010502,11.42704192,11.32843664,13.1199,90.17823347,115.77709045000002,110.33230255,104.0
qmof-be911ac,3.601468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-15ff44b,3.322113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
